Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66156bda6f2aa6b7a01a8292,59830a5913b0e00001f8e69e,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:02.557000Z,2024-04-09T16:39:27.686000Z,,2024-04-09T16:40:43.762122Z,866.0,C1AUX6QQ,82,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156be620c8ab7994954a9c,65ddee04a68d4dff669e845a,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:15.280000Z,2024-04-09T16:41:15.136000Z,,2024-04-09T17:41:29.076504Z,960.0,C1AUX6QQ,69,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156be7d81d7c78408ec40b,5d24dfa45bb1fe001897995b,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:28.460000Z,2024-04-09T16:38:44.472000Z,,2024-04-09T16:40:35.912024Z,797.0,C1AUX6QQ,1655,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156be713b30876c19c3819,5f4fed2281a77812a7413f76,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:23Z,2024-04-09T16:41:21.035000Z,,2024-04-09T17:42:12.949849Z,959.0,C1AUX6QQ,329,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156be8b2a2e17d819c3670,660c01a5cc89c698d522d634,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:13.045000Z,2024-04-09T16:39:56.024000Z,,2024-04-09T16:40:49.141237Z,823.0,C1AUX6QQ,16,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
66156becfb284692cbfd3447,57acc170c6bab4000172a42e,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:34.701000Z,2024-04-09T16:40:48.256000Z,,2024-04-09T16:41:04.487421Z,854.0,C1AUX6QQ,1664,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156bec958bc5bfc0315e35,5b7e7de287d85f0001bac19a,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:27.157000Z,2024-04-09T16:41:55.448000Z,,2024-04-09T16:41:55.930109Z,989.0,C1AUX6QQ,2055,73,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156bf196ba64685530d665,5b1477d030d562000155f0b0,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:22.627000Z,2024-04-09T16:39:40.528000Z,,2024-04-09T16:40:46.302196Z,678.0,C1AUX6QQ,2879,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156bf50aa4da68cb807770,6447b9633f4b280aad385306,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:36.431000Z,2024-04-09T16:35:08.222000Z,,2024-04-09T16:35:09.767134Z,572.0,C1AUX6QQ,447,33,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156bfdfbe8962a10104edd,5dbf3be9aab19f3e2dab2f4d,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:33.155000Z,2024-04-09T16:42:41.898000Z,,2024-04-09T16:42:42.490052Z,1029.0,C1AUX6QQ,1795,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156bfeb543eb8bae458fcf,5a5b6255f6c5170001950ae0,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:34.582000Z,2024-04-09T16:36:24.281000Z,,2024-04-09T16:36:50.885188Z,650.0,C1AUX6QQ,1795,42,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156c09ff15b256b97e8f3c,612f350052a72eaeac5b9703,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:23.320000Z,2024-04-09T16:40:06.999000Z,,2024-04-09T16:40:51.771062Z,824.0,C1AUX6QQ,1454,69,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156c0a124807a1a929d150,5cc1ef6c0e3aaf001690cecc,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:48.872000Z,2024-04-09T16:34:49.636000Z,,2024-04-09T16:34:50.356501Z,541.0,C1AUX6QQ,665,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156c0ab59e2e3f096a82be,59d11f1519d3170001b1d679,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:52.679000Z,2024-04-09T16:38:41.362000Z,,2024-04-09T16:40:35.399595Z,769.0,C1AUX6QQ,1133,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
66156c0b45d66737090a31c8,64aeffcd788189abe537458b,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:54.326000Z,2024-04-09T16:40:46.767000Z,,2024-04-09T16:41:03.757983Z,893.0,C1AUX6QQ,410,55,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156c0ec2e8e10d9d0cab6f,648c68972001ff2952524b97,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:55.140000Z,2024-04-09T16:40:55.194000Z,,2024-04-09T16:41:07.176764Z,901.0,C1AUX6QQ,253,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156c12250fdbb66bb918f9,56fee62304254b000e00169b,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:59.561000Z,2024-04-09T16:39:53.188000Z,,2024-04-09T16:40:48.644827Z,834.0,C1AUX6QQ,2105,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156c138bf53864a9b802f9,60a570225b073d046324f34f,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:59.973000Z,2024-04-09T16:35:38.250000Z,,2024-04-09T16:35:47.047790Z,579.0,C1AUX6QQ,1098,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c1413a2bacfa86306c4,5c5048557a1645000150130e,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:09.778000Z,2024-04-09T16:40:58.955000Z,,2024-04-09T16:41:08.851593Z,890.0,C1AUX6QQ,57,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
66156c150bdbfee647276834,5ea192e419664f04fe674d85,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:32.254000Z,2024-04-09T16:41:28.858000Z,,2024-04-09T16:41:29.522259Z,837.0,C1AUX6QQ,33,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c1693de6f755a8ad816,66129936b8f3fb3d453b9303,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:01.859000Z,2024-04-09T16:37:14.610000Z,,2024-04-09T17:37:50.105563Z,673.0,C1AUX6QQ,15,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
66156c1682aff7470532d291,5e4c511d056b9c0ad9b6fd24,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:10.891000Z,2024-04-09T16:42:29.273000Z,,2024-04-09T16:42:29.805912Z,979.0,C1AUX6QQ,1491,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
66156c177160851b3d48ac49,62e2dbce6972374fdd427048,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:42.512000Z,2024-04-09T16:39:46.359000Z,,2024-04-09T16:40:47.573126Z,784.0,C1AUX6QQ,510,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156c229ce1d84abfb76022,5ec83217e7e29110f1f1cde0,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:35.584000Z,2024-04-09T16:45:16.829000Z,,2024-04-09T16:45:17.483461Z,1122.0,C1AUX6QQ,472,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c26b731b2b149e7e229,5df03fabc1ef790aa5595f8f,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:14.023000Z,2024-04-09T16:41:56.059000Z,,2024-04-09T16:41:56.690338Z,943.0,C1AUX6QQ,2393,45,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c263448316925f7217c,660b26ee7d5a890383219427,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:50.434000Z,2024-04-09T16:41:37.944000Z,,2024-04-09T16:41:38.483995Z,888.0,C1AUX6QQ,19,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c2754e5b98b156eb7f8,63888ddb12a4a599e224ba9c,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:19.234000Z,2024-04-09T16:39:04.080000Z,,2024-04-09T16:40:38.975345Z,765.0,C1AUX6QQ,326,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
66156c27ce8988977db84432,55848744fdf99b574f55ada0,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:15.444000Z,2024-04-09T16:49:21.357000Z,,2024-04-09T16:49:22.328756Z,1386.0,C1AUX6QQ,3470,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c29b2a2e17d819c3676,6172de67839e8a220d6648b8,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:27.981000Z,2024-04-09T16:40:15.442000Z,,2024-04-09T16:40:53.679817Z,828.0,C1AUX6QQ,259,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c2e2197c74b54c4ba47,5db48848cbe43e000c3c6c2d,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:29.086000Z,2024-04-09T16:36:01.568000Z,,2024-04-09T16:36:23.972458Z,573.0,C1AUX6QQ,1784,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156c2eb731b2b149e7e22c,63c15473935ae0d7279b094f,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:49.562000Z,2024-04-09T16:50:36.812000Z,,2024-04-09T16:50:37.440425Z,1368.0,C1AUX6QQ,1051,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156c32c610bf73458ec3ac,64bea5e01789a08686f95dfc,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:30.163000Z,2024-04-09T16:39:01.168000Z,,2024-04-09T16:40:38.323859Z,752.0,C1AUX6QQ,82,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c34db455bcaee3971cc,5fefa78a509c7eb209f4b47e,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:35.967000Z,2024-04-09T16:36:02.994000Z,,2024-04-09T16:36:25.240314Z,568.0,C1AUX6QQ,1302,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c35648a72bbc88cab9e,63cbfe9db653522f0cc71cae,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:37.230000Z,2024-04-09T16:45:41.200000Z,,2024-04-09T16:45:41.862233Z,1144.0,C1AUX6QQ,711,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156c38fd180ffb9e0b1f5f,5fc756cec5e5121fdadfb230,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:40.382000Z,2024-04-09T16:39:31.015000Z,,2024-04-09T16:40:45.157297Z,771.0,C1AUX6QQ,1333,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
66156c3f599a878f6969d984,611f8186d06a9e1844f3e012,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:13.093000Z,2024-04-09T16:37:48.902000Z,,2024-04-09T16:40:12.116930Z,576.0,C1AUX6QQ,1504,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156c4284388da30bfd702a,5eb12f8510e0ce205e7b25c7,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:53.083000Z,2024-04-09T16:35:55.510000Z,,2024-04-09T16:36:13.939389Z,543.0,C1AUX6QQ,1680,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156c423a6d3a1b9f473d08,5ba89b1b4a16920001d4582b,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:46.564000Z,2024-04-09T16:40:36.177000Z,,2024-04-09T16:41:01.512588Z,830.0,C1AUX6QQ,1375,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156c433a6d3a1b9f473d0a,63ee6ca92186ac65c4437d62,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:08.558000Z,2024-04-09T16:44:33.168000Z,,2024-04-09T16:44:34.016493Z,1045.0,C1AUX6QQ,780,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c473271854b394ea4b6,63d3f9a8fa6a2910dcb0d37f,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:52.643000Z,2024-04-09T16:58:10.736000Z,,2024-04-09T17:58:11.883277Z,1879.0,C1AUX6QQ,616,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156c49a9f2a19e00e75629,5ea950e4befef302772be716,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:49.540000Z,2024-04-09T16:39:09.725000Z,,2024-04-09T16:40:40.020192Z,741.0,C1AUX6QQ,808,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
66156c4bfef204fa5671143a,63ea497523794756c703094c,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:58.704000Z,2024-04-09T16:43:21.254000Z,,2024-04-09T16:43:22.092097Z,983.0,C1AUX6QQ,594,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156c4c814e5208ce0c8502,65b67ca8930e8f5dbfa8d4e6,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:14.828000Z,2024-04-09T16:43:11.097000Z,,2024-04-09T16:43:11.640161Z,957.0,C1AUX6QQ,148,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156c4ed81d7c78408ec431,5ef647ec3ce68a1178780f5a,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:57.589000Z,2024-04-09T16:54:01.555000Z,,2024-04-09T16:54:42.764806Z,1624.0,C1AUX6QQ,1760,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156c51afc02bbfab0e3953,607e6e60568d9d3b270c7ef8,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:02.371000Z,2024-04-09T16:43:42.243000Z,,2024-04-09T16:43:43.263474Z,1000.0,C1AUX6QQ,1365,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c52292d7622eb179dba,5c4617f10b6d0600018232bb,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:02.256000Z,2024-04-09T16:40:52.486000Z,,2024-04-09T16:41:05.660959Z,831.0,C1AUX6QQ,662,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c533271854b394ea4b7,63fa26eac1c86fa597131481,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:21.466000Z,2024-04-09T16:44:46.563000Z,,2024-04-09T17:44:48.774941Z,1046.0,C1AUX6QQ,653,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156c53e86c411660506d3e,5b2bc4d30ec82d0001d299e1,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:02.097000Z,2024-04-09T16:59:59.330000Z,,2024-04-09T17:00:00.004745Z,1978.0,C1AUX6QQ,1312,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c5444a56466efdff75a,5f50e92ea80f5b286b90d157,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:30.382000Z,2024-04-09T16:43:38.238000Z,,2024-04-09T16:43:38.710098Z,968.0,C1AUX6QQ,309,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
66156c55b6c8761ce0598357,5c55826e2215a20001450144,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:06.993000Z,2024-04-09T16:44:12.575000Z,,2024-04-09T16:44:13.071184Z,1026.0,C1AUX6QQ,819,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156c56abe1ffe2e885034d,5b9bf9437027930001c6153a,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:06.676000Z,2024-04-09T16:37:06.216000Z,,2024-04-09T16:37:56.318786Z,600.0,C1AUX6QQ,2061,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c594b0b2671730381f7,5cb4f4ec46ed130001d15b05,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:53.932000Z,2024-04-09T16:52:18.199000Z,,2024-04-09T16:54:30.778027Z,1405.0,C1AUX6QQ,1750,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156c5e9c8d903e2999798e,641369c0277ac2301c2ec1bc,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:18.395000Z,2024-04-09T16:36:02.422000Z,,2024-04-09T16:36:24.413897Z,525.0,C1AUX6QQ,400,19,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156c5f34227b233773074e,63f0ac76a8c1914f6f163539,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:16.158000Z,2024-04-09T16:43:27.647000Z,,2024-04-09T16:43:28.108267Z,972.0,C1AUX6QQ,559,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156c60fa5a42f3daea3753,5d469176beeecd0001d01c9e,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:19.086000Z,2024-04-09T16:36:16.914000Z,,2024-04-09T16:36:40.404323Z,538.0,C1AUX6QQ,901,43,Male,Other,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c62c21e7def5c982ed2,60c1f0e3708c6bcc65473102,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:21.712000Z,2024-04-09T16:41:51.698000Z,,2024-04-09T16:41:52.321930Z,870.0,C1AUX6QQ,823,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156c62887fd3aa158d0858,5f0ef9c9ff62e3018320db31,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:20.433000Z,2024-04-09T16:44:24.915000Z,,2024-04-09T18:44:34.936924Z,1025.0,C1AUX6QQ,404,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156c63f79377de6fb4d415,634d7fd5face88069f7ff6ff,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:19.370000Z,2024-04-09T16:36:32.935000Z,,2024-04-09T16:37:06.620251Z,554.0,C1AUX6QQ,784,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c67fe5eae64310f0b47,5ea088439e592705fe61559d,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:25.262000Z,2024-04-09T16:43:44.224000Z,,2024-04-09T16:43:44.671164Z,979.0,C1AUX6QQ,568,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156c708d7fe1559ef57e0f,5caa11e5a15c9800161ad16d,AWAITING REVIEW,Not Applicable,2024-04-09T16:36:34.392000Z,2024-04-09T16:51:19.638000Z,,2024-04-09T16:53:59.773592Z,886.0,C1AUX6QQ,2135,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156c72681e2c9b8df09e35,5e6fabc4f3fe5202f1346543,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:35.203000Z,2024-04-09T16:55:34.428000Z,,2024-04-09T16:55:35.060530Z,1680.0,C1AUX6QQ,2007,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c7358bedd07f227ee1b,63222311994c6e4c35bb2a55,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:39.548000Z,2024-04-09T17:28:49.154000Z,,2024-04-09T17:28:49.784790Z,3670.0,C1AUX6QQ,1208,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c75c2e8e10d9d0cab89,659ab50980820849a02c0b5f,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:57.680000Z,2024-04-09T16:39:11.574000Z,,2024-04-09T16:40:40.024168Z,674.0,C1AUX6QQ,65,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156c75db455bcaee3971d4,644963b432e6a701b58ea4ac,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:36.805000Z,2024-04-09T16:40:47.180000Z,,2024-04-09T16:41:03.840569Z,791.0,C1AUX6QQ,576,30,Female,White,Slovakia,United Kingdom,Slovakia,English,No,DATA_EXPIRED
66156c76b59e2e3f096a82ca,5774ed97d8e8880001b2ff6c,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:34.246000Z,2024-04-09T16:41:15.696000Z,,2024-04-09T16:41:16.270853Z,822.0,C1AUX6QQ,3081,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156c76868338c659e86b70,609ead232ea62ae4a66e760c,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:43.740000Z,2024-04-09T16:45:54.558000Z,,2024-04-09T16:45:55.503482Z,1091.0,C1AUX6QQ,1607,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156c7b439047a818d01dcf,579f55486475d400015ab683,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:49.099000Z,2024-04-09T16:45:13.138000Z,,2024-04-09T16:45:13.685994Z,1045.0,C1AUX6QQ,3014,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c7cabe1ffe2e8850352,63b748805d0e1d0ccec51d89,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:52.152000Z,2024-04-09T16:44:18.425000Z,,2024-04-09T16:44:19.418742Z,987.0,C1AUX6QQ,481,43,Male,White,Canada,United Kingdom,Canada,English,DATA_EXPIRED,DATA_EXPIRED
66156c7f168f4e70dae1034a,6613a814a0c2d6cb21da8ef8,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:43.059000Z,2024-04-09T16:53:34.099000Z,,2024-04-09T16:54:38.949119Z,1552.0,C1AUX6QQ,10,35,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,DATA_EXPIRED
66156c80168f4e70dae1034b,5fbc110869611208d6fd29da,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:03.013000Z,2024-04-09T16:48:16.227000Z,,2024-04-09T16:48:16.784354Z,1214.0,C1AUX6QQ,1114,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156c858cbb9de89ecfb88f,63e61d24e1c77b4b584e879f,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:52.363000Z,2024-04-09T16:46:03.937000Z,,2024-04-09T16:46:04.654493Z,1092.0,C1AUX6QQ,1159,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c892a4d1e167fd02a82,59e7eb5d62637600014a7db2,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:53.733000Z,2024-04-09T16:43:50.463000Z,,2024-04-09T17:43:56.406698Z,957.0,C1AUX6QQ,1164,73,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156c8ac2e8e10d9d0cab8c,5d6ad36076cca6001a66d89e,AWAITING REVIEW,Not Applicable,2024-04-09T16:35:19.879000Z,2024-04-09T16:58:23.040000Z,,2024-04-09T16:58:23.544529Z,1384.0,C1AUX6QQ,1796,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156c8bd3e475d4ede1ed5f,63874f631a1cdae0188d4e7a,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:55.004000Z,2024-04-09T16:44:12.966000Z,,2024-04-09T16:44:13.402279Z,978.0,C1AUX6QQ,953,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156c8c424e1c922936871d,66140f0a90eccc2322b53ac0,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:02.328000Z,2024-04-09T16:45:24.762000Z,,2024-04-09T16:45:25.733587Z,1043.0,C1AUX6QQ,7,37,Female,White,Canada,United Kingdom,United Kingdom,English,No,Full-Time
66156c8c39427b3b494dfc63,542c323bfdf99b324ea3808d,AWAITING REVIEW,Not Applicable,2024-04-09T16:27:56.924000Z,2024-04-09T16:44:41.405000Z,,2024-04-09T16:44:42.079515Z,1005.0,C1AUX6QQ,2502,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156c8dd81d7c78408ec438,599600af7c41bc00012e5eb4,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:04.683000Z,2024-04-09T16:45:34.652000Z,,2024-04-09T16:45:35.146868Z,1050.0,C1AUX6QQ,1260,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156c939204089655c668ab,5ea0e078e106cc0e69e55f18,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:06.921000Z,2024-04-09T16:42:55.961000Z,,2024-04-09T16:42:56.521078Z,890.0,C1AUX6QQ,904,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c943271854b394ea4c6,5a62499863394a0001554504,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:09.058000Z,2024-04-09T16:41:13.156000Z,,2024-04-09T16:41:13.705194Z,785.0,C1AUX6QQ,1367,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c9745d66737090a31d9,62ed08434085fad9eefdfe1a,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:16.284000Z,2024-04-09T16:40:34.322000Z,,2024-04-09T17:41:08.896551Z,739.0,C1AUX6QQ,797,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156c9b6a7817651aed3eba,5ffaff9cd071dd4e7ce5e31a,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:22.075000Z,2024-04-09T16:46:50.318000Z,,2024-04-09T16:46:50.879599Z,1109.0,C1AUX6QQ,398,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156c9eb47020f74752e3d9,5a70b6b882968f0001a6b12f,AWAITING REVIEW,Not Applicable,2024-04-09T16:31:45.373000Z,2024-04-09T16:48:41.192000Z,,2024-04-09T16:48:41.827083Z,1016.0,C1AUX6QQ,1101,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156c9f2f43c2055b616371,5f639c21192b540a86e6e559,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:27.766000Z,2024-04-09T16:48:09.896000Z,,2024-04-09T16:48:11.095166Z,1183.0,C1AUX6QQ,1323,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
